9.108399882642478906e-02
2.395131301857358064e-01
1.881359095378240254e-01
3.352397693505586029e-01
1.210866002724991508e-01
4.272517079277227681e-01
3.671857612237489632e-01
1.259990588754997809e-01
2.933833083162916688e-01
8.155685362615835987e-02
2.494244396827371146e-01
9.076429792199898483e-02
9.306924499127688932e-02
8.478306563014410824e-02
8.114684088768236991e-02
7.735747948185241196e-02
8.661456528526796650e-02
8.976788829436033179e-02
8.802573585434975145e-02
8.764556769101229661e-02
8.893174126928396483e-02
9.059438918778550676e-02
9.348235852207700813e-02
9.267450374964741888e-02
9.377017481363358886e-02
9.447921651391019693e-02
9.071409645495437379e-02
9.087565953811360675e-02
1.027743078456294507e-01
1.217205926573879660e-01
1.333063426255964856e-01
1.574744055719292657e-01
1.279937325597762521e-01
1.196372680662776272e-01
1.104173261171157022e-01
1.028244855427192378e-01
1.446758956817425779e-01
1.354897014719551596e-01
1.283847667092711531e-01
8.966273538425734158e-02
8.689623023348413966e-02
7.824833569611028272e-02
7.099114107125163720e-02
6.917566376085683422e-02
8.301687297246203301e-02
8.794970862468921846e-02
9.772225760848202158e-02
1.106918587055022163e-01
1.127976883922506834e-01
1.211369232373883525e-01
1.185451250573851534e-01
1.158972198267272796e-01
1.160423440005461104e-01
1.246086191314701025e-01
1.371915629118790336e-01
1.373379932284385929e-01
1.209075881299136734e-01
1.078145511727070377e-01
1.059655022357465504e-01
1.005752420321416041e-01
1.008474246472374769e-01
9.618315011234560008e-02
9.498058233967376918e-02
9.129578309437053063e-02
9.072731756716442830e-02
1.144221073102571762e-01
1.161164848278893186e-01
1.156715302327922523e-01
1.217222982669085712e-01
1.312280087585537547e-01
1.510407766975533361e-01
1.632094192470235350e-01
1.882307500488663021e-01
2.112077170138479953e-01
1.208595402928064055e-01
1.229302747417796299e-01
1.043820104432866547e-01
1.065905841775474650e-01
1.029965085644101719e-01
9.134101423874341208e-02
8.116405802211003329e-02
7.328909480336058546e-02
6.085003697469836687e-02
6.564929462580172681e-02
7.383279455329400109e-02
9.897220652740934543e-02
1.000630506034037581e-01
1.104182741165938009e-01
1.357189447270958083e-01
1.492826634798591900e-01
1.650481692939195222e-01
1.900329312204603327e-01
1.181128670679471165e-01
1.241335293703695331e-01
8.762020163124516203e-02
8.616951062842248543e-02
8.245486829006558327e-02
7.718876869935634155e-02
8.342424155179084533e-02
8.592203254433875004e-02
8.906793648332834989e-02
9.056490779907057365e-02
8.886432444928532570e-02
8.278458871860566726e-02
7.764463220512314579e-02
7.644057355505200213e-02
8.768681912729346661e-02
8.636659762330511914e-02
8.884648957344948306e-02
